Competitor,Title,Price,URL,SKU,Extraction_Date
Wootware,"Dell N1614PVNB3520EMEA01 Vostro 15 3520 Intel Core i3-1215U 4.40Ghz 6-Core 15.6"" Full HD (1920x1080) 120Hz IPS Anti-Glare 8GB (1x8GB) DDR4-2666 256GB M.2 NVMe SSD Windows 11 Pro Carbon Black Laptop","R11,160.00",https://www.wootware.co.za/dell-n1614pvnb3520emea01-vostro-15-3520-intel-core-i3-1215u-4-40ghz-6-core-15-6-full-hd-1920x1080-120hz-ips-anti-glare-8gb-1x8gb-ddr4-2666-256gb-m-2-nvme-ssd-windows-11-pro-carbon-black-laptop.html,45725,2026-02-25
Wootware,"HP A37X6ET ProBook 460 G11 Intel Core Ultra 7 155U 4.8Ghz 12-Core 16"" WUXGA (1920x1200) IPS Anti-Glare 16GB (1x16GB) DDR5-5600MHz 512GB M.2 NVMe SSD Windows 11 Pro Pike Silver Laptop","R19,569.00",https://www.wootware.co.za/hp-a37x6et-probook-460-g11-intel-core-ultra-7-155u-4-8ghz-12-core-16-wuxga-1920x1200-ips-anti-glare-16gb-1x16gb-ddr5-5600mhz-512gb-m-2-nvme-ssd-windows-11-pro-pike-silver-laptop.html,48163,2026-02-25
Wootware,"Acer NH.QPEEA.005 Nitro V 15 AMD Ryzen 7 7735HS 4.75Ghz 8-Core 15.6"" Full HD (1920x1080) 165Hz IPS-Level Anti-Glare 16GB (2x8GB) DDR5-5600 NVIDIA GeForce RTX 4050 6GB GDDR6 512GB M.2 SSD Windows 11 Home Black Laptop","R18,267.00",https://www.wootware.co.za/acer-nh-qpeea-005-nitro-v-15-amd-ryzen-7-7735hs-4-75ghz-8-core-15-6-full-hd-1920x1080-165hz-ips-level-anti-glare-16gb-2x8gb-ddr5-5600-nvidia-geforce-rtx-4050-6gb-gddr6-512gb-m-2-ssd-windows-11-home-black-laptop.html,51638,2026-02-25
Wootware,"ASUS B5405CCA-U53210G0X ExpertBook B5 AI 14 Intel Core Ultra 5 225H 4.9GHz 14-Core 14"" WUXGA (1920x1200) IPS Anti-Glare 32GB (2x16GB) DDR5-5600 1TB M.2 SSD Windows 11 Pro Gentle Grey Laptop","R24,241.00",https://www.wootware.co.za/asus-b5405cca-u53210g0x-expertbook-b5-ai-14-intel-core-ultra-5-225h-4-9ghz-14-core-14-wuxga-1920x1200-ips-anti-glare-32gb-2x16gb-ddr5-5600-1tb-m-2-ssd-windows-11-pro-gentle-grey-laptop.html,52644,2026-02-25
Wootware,"Lenovo 82XX00DFSA IdeaPad Flex 5 14ABR8 AMD Ryzen 7 7730U 4.50GHz 8-Core 14"" WUXGA (1920x1200) IPS Touchscreen 16GB(On-Board) LPDDR4x-4266MHz 512GB PCIe 4.0x4 NVMe 2242 M.2 SSD Windows 11 Home Arctic Grey Laptop","R14,857.00",https://www.wootware.co.za/lenovo-82xx00dfsa-ideapad-flex-5-14abr8-amd-ryzen-7-7730u-4-50ghz-8-core-14-wuxga-1920x1200-ips-touchscreen-16gb-on-board-lpddr4x-4266mhz-512gb-pcie-4-0x4-nvme-2242-m-2-ssd-windows-11-home-arctic-grey-laptop.html,51375,2026-02-25
Wootware,"ASUS X1504VA-I38512BL1W VivoBook 15 X1504 Intel Core i3-1315U 4.50GHz 6-Core 15.6"" Full HD(1920x1080) 60Hz Anti-Glare 8GB(On-Board) DDR4 512GB PCIe 3.0 NVMe M.2 SSD Windows 11 Home Quiet Blue Laptop","R8,599.00",https://www.wootware.co.za/asus-x1504va-i38512bl1w-vivobook-15-x1504-intel-core-i3-1315u-4-50ghz-6-core-15-6-full-hd-1920x1080-60hz-anti-glare-8gb-on-board-ddr4-512gb-pcie-3-0-nvme-m-2-ssd-windows-11-home-quiet-blue-laptop.html,52256,2026-02-25
Wootware,"Dell PV14250_RPLR_002 Pro 14 Essential Intel Core 5 120U 5.0Ghz 10-Core 14"" WUXGA (1920x1200) WVA Anti-Glare 16GB (1x16GB) DDR5-5200 512GB M.2 SSD Windows 11 Pro Platinum Silver Laptop","R16,580.00",https://www.wootware.co.za/dell-pv14250-rplr-002-pro-14-essential-intel-core-5-120u-5-0ghz-10-core-14-wuxga-1920x1200-wva-anti-glare-16gb-1x16gb-ddr5-5200-512gb-m-2-ssd-windows-11-pro-platinum-silver-laptop.html,53201,2026-02-25
Wootware,"[OPENBOX] WootBook Y15 Pro AMD Ryzen AI 9 365 5.0GHz Boost 10-Core 15.3"" WQXGA (2560x1600) 180Hz Grey Laptop","R14,999.00",https://www.wootware.co.za/wootbook-y15-pro-amd-ryzen-ai-9-365-5-0ghz-boost-10-core-15-3-wqxga-2560x1600-180hz-grey-laptop-52428.html,52428,2026-02-25
Wootware,"ASUS UX3405CA-OU93210BL0X Zenbook 14 UX3405CA Intel Core Ultra 9 285H 5.4GHz 16-Core 14"" WQXGA+(2880x1800) OLED 120Hz Touchscreen 32GB (On-Board) LPDDR5X 1TB NVMe PCIe 4.0 M.2 SSD Windows 11 Pro Ponder Blue Laptop","R35,189.00",https://www.wootware.co.za/asus-ux3405ca-ou93210bl0x-zenbook-14-ux3405ca-intel-core-ultra-9-285h-5-4ghz-16-core-14-wqxga-2880x1800-oled-120hz-touchscreen-32gb-on-board-lpddr5x-1tb-nvme-pcie-4-0-m-2-ssd-windows-11-pro-ponder-blue-laptop.html,50121,2026-02-25
Wootware,"ASUS GU605CR-OU93220G0X ROG Zephyrus G16 Intel Core Ultra 9 285H 5.4GHz 16-Core 16"" WQXGA (2560x1600) OLED 240Hz 32GB (On-Board) LPDDR5X NVIDIA GeForce RTX 5070 Ti 12GB GDDR7 2TB M.2 SSD Windows 11 Pro Eclipse Grey Laptop","R66,699.00",https://www.wootware.co.za/asus-gu605cr-ou93220g0x-rog-zephyrus-g16-intel-core-ultra-9-285h-5-4ghz-16-core-16-wqxga-2560x1600-oled-240hz-32gb-on-board-lpddr5x-nvidia-geforce-rtx-5070-ti-12gb-gddr7-2tb-m-2-ssd-windows-11-pro-eclipse-grey-laptop.html,51787,2026-02-25
Wootware,"ASUS M1502YA-58512S2W Vivobook 15 AMD Ryzen 5 7430U 4.30Ghz 6-Core 15.6"" Full HD (1920x1080) IPS Anti-Glare 8GB (On-Board) DDR4-3200 512GB M.2 NVMe SSD Windows 11 Home Cool Silver Laptop","R10,980.00",https://www.wootware.co.za/asus-m1502ya-58512s2w-vivobook-15-amd-ryzen-5-7430u-4-30ghz-6-core-15-6-full-hd-1920x1080-ips-anti-glare-8gb-on-board-ddr4-3200-512gb-m-2-nvme-ssd-windows-11-home-cool-silver-laptop.html,51791,2026-02-25
Wootware,"ASUS UM3406KA-O71610B0W Zenbook 14 OLED AMD Ryzen AI 7 350 5.0GHz 8-Core 14"" WUXGA (1920x1200) OLED Glossy 16GB (On-Board) LPDDR5X 1TB M.2 SSD Windows 11 Home Jade Black Laptop","R23,635.00",https://www.wootware.co.za/asus-um3406ka-o71610b0w-zenbook-14-oled-amd-ryzen-ai-7-350-5-0ghz-8-core-14-wuxga-1920x1200-oled-glossy-16gb-on-board-lpddr5x-1tb-m-2-ssd-windows-11-home-jade-black-laptop.html,52155,2026-02-25
Wootware,"MSI A2XWJG-264ZA Raider 18 HX AI A2XWJG Intel Core Ultra 9 285HX 5.50GHz 24-Core 18"" UHD+ (3840x2400) MiniLED 120Hz IPS-Level 64GB(2x32GB) DDR5-6400MHz NVIDIA GeForce RTX 5090 24GB GDDR7 2TB PCIe NVMe M.2 SSD Windows 11 Home Black Gaming Laptop","R100,393.00",https://www.wootware.co.za/msi-a2xwjg-264za-raider-18-hx-ai-a2xwjg-intel-core-ultra-9-285hx-5-50ghz-24-core-uhd-3840x2400-ips-level-220hz-64gb-2x32gb-ddr5-6400mhz-nvidia-geforce-rtx-5090-24gb-gddr7-2tb-pcie-nvme-m-2-ssd-windows-11-home-black-gaming-laptop.html,51363,2026-02-25
Wootware,"MSI F1MG-438ZA Modern 14 Intel Core 7 150U 5.4Ghz 10-Core 14"" Full HD (1920x1080) IPS-Level 16GB (2x8GB) DDR4-3200 512GB M.2 NVMe SSD Windows 11 Home Urban Silver Laptop","R13,090.00",https://www.wootware.co.za/msi-f1mg-438za-modern-14-intel-core-7-150u-5-4ghz-10-core-14-full-hd-1920x1080-ips-level-16gb-2x8gb-ddr4-3200-512gb-m-2-nvme-ssd-windows-11-home-urban-silver-laptop.html,51405,2026-02-25
