Competitor,Title,Price,URL,SKU,Extraction_Date
PC International,Intel Core Ultra 7 265K 20-Core 5.4GHz Socket 1851 125W Desktop Processor (CPU) – Cooler Required,"R6,210.00",https://pcinternational.co.za/product/intel-core-ultra-7-265k-bx80768265k/,BX80768265K,2026-02-25
PC International,Intel Core i5-12600 6-Core 3.3GHz (4.8GHz Max Boost) Socket 1700 65W Desktop Processor (CPU) – Cooler Included,"R6,232.00",https://pcinternational.co.za/product/intel-core-i5-12600-bx8071512600/,BX8071512600,2026-02-25
PC International,AMD Ryzen 7 8700G 6-Core (Up To 5.1GHz Max Boost) Socket AM5 65W Desktop Processor (APU) – Cooler Included,"R6,302.00",https://pcinternational.co.za/product/amd-ryzen-7-8700g-100-100001236box/,100-100001236BOX,2026-02-25
PC International,Intel Core i7-12700KF 12-Core 3.6GHz (4.9GHz Max Boost) Socket 1700 125W Desktop Processor (CPU) – Cooler & GPU Required,"R6,325.00",https://pcinternational.co.za/product/intel-core-i7-12700k-12-core-3-6ghz-4-9ghz-max-boost-socket-1700-125w-desktop-processor-cpu-cooler-and-gpu-required/,BX8071512700KF,2026-02-25
PC International,AMD 100-100001581WOF Ryzen 9 5900XT 16-Core 32 Threads 3.3GHz Base up to 4.8GHz Boost Socket AM4 Desktop CPU,"R6,337.00",https://pcinternational.co.za/product/amd-100-100001581wof-ryzen-9-5900xt-16-core-32-threads-3-3ghz-base-up-to-4-8ghz-boost-socket-am4-desktop-cpu/,100-100001581WOF,2026-02-25
PC International,Intel Core Ultra 5 245KF 14-Core 5.2GHz Socket 1851 125W Desktop Processor (CPU) – Cooler/GPU Required,"R6,416.00",https://pcinternational.co.za/product/intel-core-ultra-5-245kf-bx80768245kf/,BX80768245KF,2026-02-25
PC International,AMD Ryzen 7 9700X 8-Core 3.8GHz (5.5GHz Max Boost) Socket AM5 65W Desktop Processor (CPU) – Cooler Required,"R6,578.00",https://pcinternational.co.za/product/amd-ryzen-7-9700x-100-100001404wof/,100-100001404WOF,2026-02-25
PC International,Intel Core i7-12700 8-Core 3.6GHz (4.9GHz Max Boost) Socket 1700 65W Desktop Processor (CPU) – Cooler Included,"R6,703.00",https://pcinternational.co.za/product/intel-core-i7-12700-bx8071512700/,BX8071512700,2026-02-25
PC International,AMD Ryzen 9 7900 12-Core 3.7GHz (5.6GHz Max Boost) Socket AM5 65W Desktop Processor (CPU) – GPU Required/Cooler Included,"R6,728.00",https://pcinternational.co.za/product/amd-ryzen-9-7900-100-100000590box/,100-100000590BOX,2026-02-25
PC International,Intel Core I7-14700F 20-Core (Up To 5.4GHz Max Boost) Socket 1700 65W Desktop Processor (CPU) – GPU Required/Cooler Included,"R6,864.00",https://pcinternational.co.za/product/intel-core-i7-14700f-bx8071514700f/,BX8071514700F,2026-02-25
PC International,Intel Core Ultra 7 265KF 20-Core 5.4GHz Socket 1851 125W Desktop Processor (CPU) – Cooler/GPU Required,"R7,083.00",https://pcinternational.co.za/product/intel-core-ultra-7-265kf-bx80768265kf/,BX80768265KF,2026-02-25
PC International,Intel Core I7-14700 20-Core (Up To 5.4GHz Max Boost) Socket 1700 65W Desktop Processor (CPU) – Cooler Included,"R7,188.00",https://pcinternational.co.za/product/intel-core-i7-14700-bx8071514700/,BX8071514700,2026-02-25
PC International,Intel Core I7-14700KF 20-Core (Up To 5.6GHz Max Boost) Socket 1700 125W Desktop Processor (CPU) – Cooler & GPU Required,"R7,244.00",https://pcinternational.co.za/product/intel-core-i7-14700kf-bx8071514700kf/,BX8071514700KF,2026-02-25
PC International,Intel Core Ultra 7 265 20-Core(8 P-Cores/12 E-Cores) Socket LGA 1851 65W Desktop Processor (CPU),"R7,303.00",https://pcinternational.co.za/product/bx80768265/,BX80768265,2026-02-25
