Competitor,Title,Price,URL,SKU,Extraction_Date
Evetech,XFX RX 9070 XT OC Magnetic Air,"R16,299",https://www.evetech.co.za/xfx-mercury-radeon-rx-9070-xt-16-gb-magnetic-air-edition-graphics-card/best-deal/22429,22429,2026-02-25
Evetech,SAPPHIRE NITRO+ RX 9070 XT 16GB OC,"R16,499",https://www.evetech.co.za/sapphire-nitro-rx-9070-xt-gaming-oc-16-gb-graphics-card/best-deal/22416,22416,2026-02-25
Evetech,ASRock RX 9070 XT Taichi 16GB,"R16,499",https://www.evetech.co.za/asrock-rx-9070-xt-taichi-16-gb/best-deal/24654,24654,2026-02-25
Evetech,SAPPHIRE NITRO+ RX 9070 XT 16GB OC - Crimson Desert,"R17,999",https://www.evetech.co.za/sapphire-nitro-rx-9070-xt-16-gb-oc-crimson-desert-gpu/best-deal/24962,24962,2026-02-25
Evetech,Palit RTX 5070 Ti GamingPro-S 16GB,"R18,499",https://www.evetech.co.za/palit-geforce-rtx-5070-ti-gamingpro-s-16-gb-gddr-7/best-deal/24135,24135,2026-02-25
Evetech,Palit GeForce RTX 5080 GamingPro 16GB GDDR7,"R26,999",https://www.evetech.co.za/palit-geforce-rtx-5080-gamingpro-16-gb-graphics-card/best-deal/22152,22152,2026-02-25
Evetech,MSI GeForce RTX 5080 16G VENTUS 3X OC,"R27,999",https://www.evetech.co.za/msi-geforce-rtx-5080-16-g-ventus-3-x-oc-plus-gpu/best-deal/23948,23948,2026-02-25
Evetech,MSI GeForce RTX 5080 16G Gaming Trio OC,"R31,499",https://www.evetech.co.za/msi-geforce-rtx-5080-16-g-gaming-trio-oc/best-deal/21967,21967,2026-02-25
Evetech,MSI GeForce RTX 5080 16G Gaming Trio,"R31,999",https://www.evetech.co.za/msi-geforce-rtx-5080-gaming-trio-16-gb-white/best-deal/24748,24748,2026-02-25
Evetech,MSI GeForce RTX 5090 32G VENTUS 3X OC,"R60,999",https://www.evetech.co.za/msi-geforce-rtx-5090-32-g-ventus-3-x-oc/best-deal/22761,22761,2026-02-25
Evetech,MSI GeForce RTX 5090 GAMING TRIO OC,"R61,499",https://www.evetech.co.za/msi-geforce-rtx-5090-32-g-gaming-trio-oc-gddr-7/best-deal/22153,22153,2026-02-25
Evetech,MSI GeForce RTX 5090 SUPRIM SOC 32GB,"R62,999",https://www.evetech.co.za/msi-geforce-rtx-5090-suprim-soc-32-gb/best-deal/22760,22760,2026-02-25
Evetech,MSI GeForce RTX 5090 32G Lightning Z,"R119,999",https://www.evetech.co.za/msi-geforce-rtx-5090-32-g-lightning-z/best-deal/24953,24953,2026-02-25
